#Transcript position	Transcript coverage profile
0.0	0.3622796981893487
1.0	0.24212139653678308
2.0	0.09861047063489696
3.0	0.13944310920900443
4.0	0.14389285469209045
5.0	0.10309786351770177
6.0	0.09881290531457765
7.0	0.03180829441472269
8.0	0.09142552184340974
9.0	0.11763350321420826
10.0	0.05976978882084415
11.0	0.04931834650169076
12.0	0.07475175848681521
13.0	0.11096998711011805
14.0	0.09202301393004378
15.0	0.05614884013847532
16.0	0.05534373868908031
17.0	0.05183098519665067
18.0	0.10011123974260462
19.0	0.08659024910710836
20.0	0.056727507465865926
21.0	0.08805084817273767
22.0	0.1017715791961758
23.0	0.06709864429455545
24.0	0.07075554054081916
25.0	0.06402399811489207
26.0	0.04047585075593204
27.0	0.029308540492083743
28.0	0.03634120061544881
29.0	0.04834664668526026
30.0	0.045480866892359556
31.0	0.021401981436817947
32.0	0.015074925161747018
33.0	0.03943185277207426
34.0	0.019428200395505756
35.0	0.03290594601932215
36.0	0.022735601722949465
37.0	0.021224188486078207
38.0	0.05232820324065024
39.0	0.059614689091925445
40.0	0.06288414042732356
41.0	0.0315111318774363
42.0	0.04138281318693041
43.0	0.04933014566644351
44.0	0.07451689487544388
45.0	0.04551757395874668
46.0	0.03285699774140862
47.0	0.023492961638772528
48.0	0.03607917626358217
49.0	0.036765038965929184
50.0	0.019003512516237827
51.0	0.03649537367150836
52.0	0.05162296900968606
53.0	0.05675374579029019
54.0	0.061521123224975466
55.0	0.05525643371482594
56.0	0.05378544974941028
57.0	0.050785711331302
58.0	0.08001372168319792
59.0	0.02992255138846718
60.0	0.03437661779581046
61.0	0.05827642498176408
62.0	0.035868929824154225
63.0	0.02388601814520651
64.0	0.03664795921098642
65.0	0.04482404272456547
66.0	0.027292877187729835
67.0	0.05995196242469159
68.0	0.07599354955091304
69.0	0.05194771188893475
70.0	0.03303357293583048
71.0	0.029827369045125333
72.0	0.035355228503392476
73.0	0.01968685494745855
74.0	0.049185221918315036
75.0	0.07320430503197457
76.0	0.06340656513716361
77.0	0.0801990585758799
78.0	0.04859895921242279
79.0	0.07785121730569264
80.0	0.0639843441033182
81.0	0.02449409170698432
82.0	0.02057753219379301
83.0	0.08233701337700458
84.0	0.0588486662003397
85.0	0.08165176404336057
86.0	0.0485139940749973
87.0	0.08509016509441174
88.0	0.08420714677887897
89.0	0.14612450275503552
90.0	0.13030266871442459
91.0	0.07337188069036765
92.0	0.09665503411855356
93.0	0.11028095416986468
94.0	0.09045753901758286
95.0	0.07944578184718237
96.0	0.13929113123500883
97.0	0.14772205830847315
98.0	0.08011009662956305
99.0	0.0314851443026934
