#Transcript position	Transcript coverage profile
0.0	0.37598132683367724
1.0	0.22024605452549276
2.0	0.13116750312575773
3.0	0.12436002916502623
4.0	0.13111902607749226
5.0	0.10765551252953895
6.0	0.1352805880939509
7.0	0.155949586882861
8.0	0.09954511882406748
9.0	0.09064028774858329
10.0	0.09531761762063082
11.0	0.1349881915416651
12.0	0.132346731706756
13.0	0.09034619310979561
14.0	0.109072320379505
15.0	0.06799687645600129
16.0	0.0718176045867966
17.0	0.050498612310339044
18.0	0.054687630569939735
19.0	0.06926710568062434
20.0	0.03971025366363337
21.0	0.02843276752180856
22.0	0.008097705469296375
23.0	0.010558902254777729
24.0	0.026787962727180377
25.0	0.043218273335026945
26.0	0.030228959044284312
27.0	0.022324536813430294
28.0	0.05150004559199901
29.0	0.038336089343880185
30.0	0.038277022321079615
31.0	0.023696619234224482
32.0	0.03220626060474891
33.0	0.04895827732486289
34.0	0.020191579742872768
35.0	0.033938002991461186
36.0	0.026983995845178153
37.0	0.03220105158648612
38.0	0.02456612679866414
39.0	0.04441702771853358
40.0	0.05716577679494529
41.0	0.056665526270658975
42.0	0.09331790848106115
43.0	0.02471594376099963
44.0	0.07008508102097598
45.0	0.07559639912958276
46.0	0.03115248731023529
47.0	0.052122010844832485
48.0	0.044770909851676866
49.0	0.0443020468587917
50.0	0.04286183086314703
51.0	0.053184935548178894
52.0	0.04169296280482214
53.0	0.026947551161183463
54.0	0.024820536317115817
55.0	0.04590224862933657
56.0	0.031077652187286756
57.0	0.026307363710870772
58.0	0.021330262023800874
59.0	0.0321347550217427
60.0	0.08166961353728822
61.0	0.07106093508170817
62.0	0.035727839840539864
63.0	0.0424359490989246
64.0	0.03508047300407326
65.0	0.015015550843653178
66.0	0.022579219528567816
67.0	0.05297243596842155
68.0	0.04528226904447227
69.0	0.031969647031467464
70.0	0.028290872485579224
71.0	0.012005386901604593
72.0	0.026684183230411877
73.0	0.015577116810403767
74.0	0.03154365819083595
75.0	0.036145343968644696
76.0	0.05953887007592838
77.0	0.07490761502522385
78.0	0.09377926652190091
79.0	0.07851693428266852
80.0	0.0413577426366985
81.0	0.04134658082016661
82.0	0.05862088043507629
83.0	0.07687822941550826
84.0	0.07862928827459581
85.0	0.07865946670110464
86.0	0.13314238627767336
87.0	0.09982570719533085
88.0	0.11766097052906961
89.0	0.12794124623308487
90.0	0.08796999764064838
91.0	0.07256852857691617
92.0	0.11605931223049791
93.0	0.08308370849022079
94.0	0.11268126120209651
95.0	0.17779693300811977
96.0	0.2396850239068328
97.0	0.18969963756866212
98.0	0.16561078928777823
99.0	0.0320133202208891
