#Transcript position	Transcript coverage profile
0.0	0.583347109384663
1.0	0.31105458041742495
2.0	0.276332412514441
3.0	0.30097036303827823
4.0	0.3047523716929989
5.0	0.14673727731437036
6.0	0.14928587758141973
7.0	0.09645450283884831
8.0	0.109556759427477
9.0	0.13986013414222376
10.0	0.15274762962273677
11.0	0.08704297520241325
12.0	0.07166353999379396
13.0	0.10261300132357672
14.0	0.0794224238107864
15.0	0.07694360020047179
16.0	0.07220270278474551
17.0	0.05664561994754334
18.0	0.06050404844304083
19.0	0.06385628826616781
20.0	0.047824054999829335
21.0	0.05752308733642656
22.0	0.09216119571784384
23.0	0.07595966108249334
24.0	0.04596928034657752
25.0	0.02792231915588843
26.0	0.0669428792629735
27.0	0.06824910647230714
28.0	0.046412280282435874
29.0	0.03571794472333228
30.0	0.02804271031363134
31.0	0.04432804742106895
32.0	0.029302561671776448
33.0	0.09013631025430198
34.0	0.11656984878392841
35.0	0.11969570491161424
36.0	0.07908928928108658
37.0	0.07289674639550398
38.0	0.09777504771083026
39.0	0.05464581588563345
40.0	0.06107008808789735
41.0	0.0893256667197455
42.0	0.10354596972089669
43.0	0.06259486366281047
44.0	0.07181722735377939
45.0	0.07608086308699769
46.0	0.03773677233102868
47.0	0.017007245540761936
48.0	0.05612099446515176
49.0	0.053259559902054554
50.0	0.08996468846445017
51.0	0.08754623226216418
52.0	0.0783438202814123
53.0	0.04808699069913098
54.0	0.08267503587017876
55.0	0.07168138821095846
56.0	0.11296719956815524
57.0	0.08163454644993437
58.0	0.041052529972292404
59.0	0.03887641338168821
60.0	0.049652505389428794
61.0	0.1003385464082304
62.0	0.10307844448397968
63.0	0.09570264624901005
64.0	0.07616965060319499
65.0	0.08116620901731493
66.0	0.036420431868733116
67.0	0.06192028486859427
68.0	0.06116322944934878
69.0	0.06283364661565012
70.0	0.039661150742244085
71.0	0.06450117348806239
72.0	0.031742316067360984
73.0	0.09344783000323109
74.0	0.04290083572198292
75.0	0.04448309394325097
76.0	0.06813200236119567
77.0	0.039158514838677105
78.0	0.06545667983671623
79.0	0.060603219722277446
80.0	0.06633014066522346
81.0	0.06634917438555597
82.0	0.10615409504964003
83.0	0.12825146019834127
84.0	0.10197718261565913
85.0	0.11840276744861193
86.0	0.08055350739286227
87.0	0.07062560165927703
88.0	0.05991802081098046
89.0	0.07607917943440903
90.0	0.09722165047319854
91.0	0.19727109188815017
92.0	0.11334002215289478
93.0	0.125945639385533
94.0	0.1317458620959322
95.0	0.09652924608056221
96.0	0.15735002495023906
97.0	0.078877865137845
98.0	0.12661795808354653
99.0	0.046775095832549296
