#Transcript position	Transcript coverage profile
0.0	0.441242249839626
1.0	0.19108395547343238
2.0	0.20300356308010392
3.0	0.06604197329121045
4.0	0.1164727136379498
5.0	0.0801064661399764
6.0	0.07120207258294758
7.0	0.055883564539293655
8.0	0.057850427959696644
9.0	0.11259375564094826
10.0	0.0722224855492011
11.0	0.06571750156401365
12.0	0.03430581947399831
13.0	0.07244129550061183
14.0	0.05800560860727919
15.0	0.01869116811457483
16.0	0.02334998653075539
17.0	0.03955243019975277
18.0	0.06512767208996775
19.0	0.14800924526966994
20.0	0.0966240449300485
21.0	0.07049271332134426
22.0	0.03267792788238557
23.0	0.0533211912588213
24.0	0.013654848970855466
25.0	0.07909812900495665
26.0	0.08524447633403416
27.0	0.055983232519939495
28.0	0.0774697092415677
29.0	0.056531662910229416
30.0	0.09301415896306972
31.0	0.05891293154027485
32.0	0.10742942299043631
33.0	0.02918013381827716
34.0	0.04378023324003271
35.0	0.03930374318982362
36.0	0.024650627374237365
37.0	0.031642688564325484
38.0	0.06355387636321073
39.0	0.046482644557116065
40.0	0.04542052169243114
41.0	0.033369963114264274
42.0	0.03328397197940414
43.0	0.018943717776861595
44.0	0.0876918393582904
45.0	0.023348747516069166
46.0	0.032221652953142915
47.0	0.008648245647284936
48.0	0.04640711941824744
49.0	0.03330310395067496
50.0	0.020743390429989024
51.0	0.04542384696189763
52.0	0.08244845701531017
53.0	0.07262807989455494
54.0	0.0826561722878926
55.0	0.09494363014776835
56.0	0.045590833863048456
57.0	0.046548733398576174
58.0	0.042518067799518486
59.0	0.03803012714003412
60.0	0.01561281779500078
61.0	0.036770574060242506
62.0	0.03893032056248516
63.0	0.07420782933150272
64.0	0.11054611342372639
65.0	0.05548395025971744
66.0	0.09626536367766608
67.0	0.0706612752610706
68.0	0.05199239650199214
69.0	0.06589812046938433
70.0	0.03311919655139763
71.0	0.052436479503123315
72.0	0.06053366825670057
73.0	0.04674575824287414
74.0	0.03884555450160208
75.0	0.03759872497669479
76.0	0.0388734488588883
77.0	0.04409029664269187
78.0	0.07209494955103972
79.0	0.0750948764956224
80.0	0.08179876223859549
81.0	0.05174856091614619
82.0	0.10117872739486841
83.0	0.08045184670209801
84.0	0.086568761148945
85.0	0.05716658801060059
86.0	0.02170779865480167
87.0	0.07597699698967376
88.0	0.08590305335482812
89.0	0.0745255749078154
90.0	0.10085531964769899
91.0	0.12040163614371224
92.0	0.0772616377153015
93.0	0.0956845287852078
94.0	0.06560319309275997
95.0	0.1161030405300612
96.0	0.10792309077198609
97.0	0.25213304618600185
98.0	0.1594454614785424
99.0	0.042515895526172416
