#Transcript position	Transcript coverage profile
0.0	0.3300852291171351
1.0	0.3071511061165343
2.0	0.20848901378627338
3.0	0.18013045736196004
4.0	0.20670886694928403
5.0	0.18223651131518243
6.0	0.11366527259485912
7.0	0.10594312955788981
8.0	0.18052440937587877
9.0	0.14461571891797326
10.0	0.1129248830722215
11.0	0.09337237329906291
12.0	0.18620293660411114
13.0	0.09680926434371925
14.0	0.07278514884274373
15.0	0.12659177494115811
16.0	0.12938797240095568
17.0	0.123451518025966
18.0	0.06231586880927969
19.0	0.018156531460250792
20.0	0.05252065428130723
21.0	0.050239805193029896
22.0	0.08059709118878759
23.0	0.1152369025067216
24.0	0.1005507588460791
25.0	0.10165711936402452
26.0	0.08700635548056994
27.0	0.12417992853055541
28.0	0.09669250130817234
29.0	0.08876510532216708
30.0	0.0872924681734798
31.0	0.11513375403639227
32.0	0.08296297560644547
33.0	0.08656269367573549
34.0	0.07246869370796005
35.0	0.07446216223745586
36.0	0.028947692010016957
37.0	0.050335497327661696
38.0	0.06733328700723572
39.0	0.04338394747470131
40.0	0.058480171354332436
41.0	0.06874554792966932
42.0	0.08280116847284401
43.0	0.0736918410273535
44.0	0.07533200359232109
45.0	0.07772495262727648
46.0	0.0599521794165969
47.0	0.10079286783972091
48.0	0.1041989996896288
49.0	0.06684055405709405
50.0	0.0617814338387853
51.0	0.04373449143260347
52.0	0.016379470457442917
53.0	0.05595128304604621
54.0	0.12258049478024174
55.0	0.09591844538946756
56.0	0.06994392226419606
57.0	0.06328355164605187
58.0	0.14063527237479362
59.0	0.07623216348149044
60.0	0.08693646137235983
61.0	0.08299607375988577
62.0	0.05540072925845826
63.0	0.04844624599007624
64.0	0.10044114094826523
65.0	0.11001481135727373
66.0	0.08012152257843386
67.0	0.027046726105331972
68.0	0.016637630288079033
69.0	0.03851813899365865
70.0	0.03529088270301539
71.0	0.03978833754791377
72.0	0.04393828017032693
73.0	0.06812305771463258
74.0	0.05081327623022798
75.0	0.10599502946951157
76.0	0.08772826282947165
77.0	0.11367980774230245
78.0	0.11298058169188918
79.0	0.07608633238678217
80.0	0.05024278200352071
81.0	0.10577068148764632
82.0	0.06361812932794741
83.0	0.059665238376379125
84.0	0.07540872741118318
85.0	0.050417979876088426
86.0	0.08427940917277277
87.0	0.12627630680171725
88.0	0.08901869384967616
89.0	0.14977487278557736
90.0	0.13430753485998934
91.0	0.21374961412640167
92.0	0.14435766307686895
93.0	0.17723135113481156
94.0	0.17779290925908509
95.0	0.24123782010181616
96.0	0.26118694154665
97.0	0.2792856132016678
98.0	0.37953577951094125
99.0	0.16510294959000063
