#Transcript position	Transcript coverage profile
0.0	0.29126921802026656
1.0	0.23945562268643764
2.0	0.2765802844580505
3.0	0.17410595176801558
4.0	0.17320206905719254
5.0	0.1787251170320997
6.0	0.1629097917334173
7.0	0.12143196518774028
8.0	0.06062352470498081
9.0	0.08350790737170895
10.0	0.04918688857730828
11.0	0.06135029772988522
12.0	0.06795365962910482
13.0	0.0953592739804906
14.0	0.15165800350313885
15.0	0.1374443669782029
16.0	0.08976168567808786
17.0	0.07030525538360774
18.0	0.07462045770566408
19.0	0.05536459843709319
20.0	0.0702862572869946
21.0	0.07487185363244739
22.0	0.07764930375224542
23.0	0.08818447706447702
24.0	0.08258843100328025
25.0	0.04449433335653497
26.0	0.04902647790425155
27.0	0.07992291926042001
28.0	0.06644861538976776
29.0	0.06832458023571401
30.0	0.03338321950287647
31.0	0.01246360364497339
32.0	0.05001107925281096
33.0	0.11167730897629713
34.0	0.0667149347158958
35.0	0.04313223051800853
36.0	0.04340322959407515
37.0	0.02503639143351282
38.0	0.05409304338188502
39.0	0.09115874727041154
40.0	0.08751849329954366
41.0	0.058124328837517614
42.0	0.03229197670925174
43.0	0.04543328331336051
44.0	0.03905979927663589
45.0	0.06058573003779018
46.0	0.06947496541098347
47.0	0.050380155685055356
48.0	0.020429326146284156
49.0	0.001767161357798707
50.0	0.0692240620458429
51.0	0.121540979548421
52.0	0.08257012951660775
53.0	0.07993087742719221
54.0	0.10782304792366106
55.0	0.07439508532624486
56.0	0.11207034953402799
57.0	0.09959704652695289
58.0	0.040437083679425855
59.0	0.0807558730599274
60.0	0.08447480411681638
61.0	0.09790749802381588
62.0	0.0794594362731677
63.0	0.08628763263181699
64.0	0.11482689688340053
65.0	0.06181732322556112
66.0	0.05764926021431383
67.0	0.10132719080196201
68.0	0.13332431697935504
69.0	0.19351917229709792
70.0	0.0882966421453605
71.0	0.12187553642107794
72.0	0.09971698164622132
73.0	0.09573583791053145
74.0	0.10366448060814742
75.0	0.12907553805266553
76.0	0.11755405028503724
77.0	0.060458847701093096
78.0	0.12823952630962163
79.0	0.11012262494560726
80.0	0.07301018123845565
81.0	0.08297005842307296
82.0	0.09749887295348533
83.0	0.1589306225423505
84.0	0.10954463540373856
85.0	0.06991650076827596
86.0	0.05694396603294378
87.0	0.15058330432714362
88.0	0.18481546619177908
89.0	0.08334034239310605
90.0	0.05308729394583178
91.0	0.08987741331072709
92.0	0.04445158846461166
93.0	0.09592673561546301
94.0	0.18262541442035904
95.0	0.19390104524709034
96.0	0.19616166664330176
97.0	0.16015442916386546
98.0	0.0952921980734204
99.0	0.07560755330898127
